Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2732","Mutton & Goat Meat","2017","2017","kcal/capita/day","28","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2732","Mutton & Goat Meat","2018","2018","kcal/capita/day","28","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2732","Mutton & Goat Meat","2019","2019","kcal/capita/day","30","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2014","2014","g/capita/day","1.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2015","2015","g/capita/day","1.61","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2016","2016","g/capita/day","1.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2017","2017","g/capita/day","1.44","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2018","2018","g/capita/day","1.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2019","2019","g/capita/day","1.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2014","2014","g/capita/day","2.54","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2015","2015","g/capita/day","2.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2016","2016","g/capita/day","2.62","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2017","2017","g/capita/day","2.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2018","2018","g/capita/day","2.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2019","2019","g/capita/day","2.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2733","Pigmeat","2014","2014","1000 tonnes","1499","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2733","Pigmeat","2015","2015","1000 tonnes","1563","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2733","Pigmeat","2016","2016","1000 tonnes","1629","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2733","Pigmeat","2017","2017","1000 tonnes","1603","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2733","Pigmeat","2018","2018","1000 tonnes","1625","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2733","Pigmeat","2019","2019","1000 tonnes","1617","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2014","2014","kg","22.91","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2015","2015","kg","23.74","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2016","2016","kg","24.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2017","2017","kg","24.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2018","2018","kg","24.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2019","2019","kg","23.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2733","Pigmeat","2014","2014","kcal/capita/day","233","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2733","Pigmeat","2015","2015","kcal/capita/day","241","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2733","Pigmeat","2016","2016","kcal/capita/day","245","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2733","Pigmeat","2017","2017","kcal/capita/day","233","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2733","Pigmeat","2018","2018","kcal/capita/day","235","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2733","Pigmeat","2019","2019","kcal/capita/day","231","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2014","2014","g/capita/day","6.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2015","2015","g/capita/day","7.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2016","2016","g/capita/day","7.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2017","2017","g/capita/day","7.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2018","2018","g/capita/day","7.24","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2019","2019","g/capita/day","7.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2733","Pigmeat","2014","2014","g/capita/day","22.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2733","Pigmeat","2015","2015","g/capita/day","23.37","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2733","Pigmeat","2016","2016","g/capita/day","23.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2733","Pigmeat","2017","2017","g/capita/day","22.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2733","Pigmeat","2018","2018","g/capita/day","22.68","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2733","Pigmeat","2019","2019","g/capita/day","22.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2734","Poultry Meat","2014","2014","1000 tonnes","1883","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2734","Poultry Meat","2015","2015","1000 tonnes","2049","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2734","Poultry Meat","2016","2016","1000 tonnes","2177","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2734","Poultry Meat","2017","2017","1000 tonnes","2179","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2734","Poultry Meat","2018","2018","1000 tonnes","2264","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2734","Poultry Meat","2019","2019","1000 tonnes","2238","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2014","2014","kg","28.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","31.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","32.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","32.66","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","33.72","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2019","2019","kg","33.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2014","2014","kcal/capita/day","108","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2015","2015","kcal/capita/day","117","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2016","2016","kcal/capita/day","123","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2017","2017","kcal/capita/day","122","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","126","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2019","2019","kcal/capita/day","124","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2014","2014","g/capita/day","12.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","13.37","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","14.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","14.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","14.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","14.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2014","2014","g/capita/day","6.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","6.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","6.93","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","6.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","6.98","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2735","Meat, Other","2014","2014","1000 tonnes","95","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2735","Meat, Other","2015","2015","1000 tonnes","99","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2735","Meat, Other","2016","2016","1000 tonnes","99","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2735","Meat, Other","2017","2017","1000 tonnes","77","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2735","Meat, Other","2018","2018","1000 tonnes","58","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2735","Meat, Other","2019","2019","1000 tonnes","63","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2014","2014","kg","1.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2015","2015","kg","1.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2016","2016","kg","1.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2017","2017","kg","1.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2018","2018","kg","0.87","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2019","2019","kg","0.93","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2735","Meat, Other","2014","2014","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2735","Meat, Other","2015","2015","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2735","Meat, Other","2016","2016","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2735","Meat, Other","2017","2017","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2735","Meat, Other","2018","2018","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2735","Meat, Other","2019","2019","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2014","2014","g/capita/day","1.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2015","2015","g/capita/day","1.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2016","2016","g/capita/day","1.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2017","2017","g/capita/day","1.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2018","2018","g/capita/day","0.88","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2019","2019","g/capita/day","0.99","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2014","2014","g/capita/day","0.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2015","2015","g/capita/day","0.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2016","2016","g/capita/day","0.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2017","2017","g/capita/day","0.16","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2018","2018","g/capita/day","0.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2735","Meat, Other","2019","2019","g/capita/day","0.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2736","Offals, Edible","2014","2014","1000 tonnes","112","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2736","Offals, Edible","2015","2015","1000 tonnes","113","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2736","Offals, Edible","2016","2016","1000 tonnes","125","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2736","Offals, Edible","2017","2017","1000 tonnes","115","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2736","Offals, Edible","2018","2018","1000 tonnes","125","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2736","Offals, Edible","2019","2019","1000 tonnes","110","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2014","2014","kg","1.72","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2015","2015","kg","1.72","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2016","2016","kg","1.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2017","2017","kg","1.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2018","2018","kg","1.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2019","2019","kg","1.62","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2736","Offals, Edible","2014","2014","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2736","Offals, Edible","2015","2015","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2736","Offals, Edible","2016","2016","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2736","Offals, Edible","2017","2017","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2736","Offals, Edible","2018","2018","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","664","Food supply (kcal/capita/day)","2736","Offals, Edible","2019","2019","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2736","Offals, Edible","2014","2014","g/capita/day","0.77","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2736","Offals, Edible","2015","2015","g/capita/day","0.78","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2736","Offals, Edible","2016","2016","g/capita/day","0.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2736","Offals, Edible","2017","2017","g/capita/day","0.81","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2736","Offals, Edible","2018","2018","g/capita/day","0.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","674","Protein supply quantity (g/capita/day)","2736","Offals, Edible","2019","2019","g/capita/day","0.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2736","Offals, Edible","2014","2014","g/capita/day","0.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2736","Offals, Edible","2015","2015","g/capita/day","0.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2736","Offals, Edible","2016","2016","g/capita/day","0.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2736","Offals, Edible","2017","2017","g/capita/day","0.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2736","Offals, Edible","2018","2018","g/capita/day","0.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","684","Fat supply quantity (g/capita/day)","2736","Offals, Edible","2019","2019","g/capita/day","0.18","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2740","Butter, Ghee","2014","2014","1000 tonnes","195","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2740","Butter, Ghee","2015","2015","1000 tonnes","192","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2740","Butter, Ghee","2016","2016","1000 tonnes","172","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2740","Butter, Ghee","2017","2017","1000 tonnes","190","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2740","Butter, Ghee","2018","2018","1000 tonnes","171","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","5142","Food","2740","Butter, Ghee","2019","2019","1000 tonnes","195","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2014","2014","kg","2.98","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2015","2015","kg","2.91","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2016","2016","kg","2.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2017","2017","kg","2.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2018","2018","kg","2.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","229","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2019","2019","kg","2.89","Fc","Calculated data"
